Diet_type,Recipe_name,Cuisine_type,Protein(g),Carbs(g),Fat(g),Extraction_day,Extraction_time,Protein_to_Carbs_ratio,Carbs_to_Fat_ratio
Mediterranean,Mediterranean Chickpea Wrap,Mediterranean,13.99,106.7,31.26,2022-10-16,16:52:52,0.13111527647610122,3.4133077415227127
Mediterranean,Mediterranean Chicken Stew,Mediterranean,119.84,91.82,172.78,2022-10-16,16:52:52,1.305162274014376,0.5314272485241347
Mediterranean,Mediterranean Crunch Salad,Mediterranean,27.22,97.18,9.99,2022-10-16,16:52:52,0.2800987857583865,9.727727727727729
Mediterranean,Mediterranean Grilled Artichokes,Mediterranean,24.84,52.46,198.55,2022-10-16,16:52:52,0.4735036218070911,0.2642155628305213
Mediterranean,Roasted Mediterranean Cauliflower,Mediterranean,36.65,119.52,90.97,2022-10-16,16:52:52,0.3066432396251673,1.3138397273826536
Mediterranean,Mediterranean Stuffed Peppers,Mediterranean,97.35,155.86,52.33,2022-10-16,16:52:52,0.6245989991017579,2.978406267915154
Mediterranean,Mediterranean Chicken Salad,Mediterranean,61.22,207.0,133.96,2022-10-16,16:52:52,0.2957487922705314,1.545237384293819
Mediterranean,Mediterranean Shrimp recipes,Mediterranean,97.71,29.56,33.95,2022-10-16,16:52:52,3.305480378890392,0.8706921944035345
Mediterranean,Mediterranean Grilled Veggies,Mediterranean,27.55,151.75,75.31,2022-10-16,16:52:52,0.1815485996705107,2.015004647457177
Mediterranean,Penne Rigate with Mixed Greens and Pine Nuts,Italian,98.21,362.25,126.16,2022-10-16,16:52:59,0.2711111111111111,2.8713538363982245
Mediterranean,Mediterranean Pita Pizzas,Italian,396.48,370.46,589.02,2022-10-16,16:52:59,1.07023700264536,0.6289429900512716
Mediterranean,Mediterranean Chicken Bake,Mediterranean,83.63,96.73,105.44,2022-10-16,16:52:59,0.864571487646025,0.9173937784522004
Mediterranean,Mediterranean Chickpea Salad,Mediterranean,118.0,302.32,68.15,2022-10-16,16:52:59,0.3903148981211961,4.436096845194424
Mediterranean,Mediterranean Chicken Stacks,Mediterranean,154.81,64.44,131.11,2022-10-16,16:52:59,2.4023898199875853,0.49149569064144605
Mediterranean,Mediterranean baguette pizza,Italian,90.49,185.8,124.37,2022-10-16,16:52:59,0.48702906350914954,1.4939294041971536
Mediterranean,Mediterranean inspired Shrimp,Mediterranean,55.43,15.4,115.03,2022-10-16,16:52:59,3.599350649350649,0.13387811875163
Mediterranean,Mediterranean Chicken Recipe,Mediterranean,284.78,69.32,97.59,2022-10-16,16:52:59,4.108193883439123,0.7103186801926425
Mediterranean,Skillet Mediterranean Chicken,Mediterranean,139.66,40.31,79.24,2022-10-16,16:52:59,3.4646489704787893,0.5087077233720344
Mediterranean,Mediterranean Melt recipes,Mediterranean,100.94,320.71,125.91,2022-10-16,16:52:59,0.31473917246110195,2.547136843777301
Mediterranean,Mediterranean Veggie Sandwich,Mediterranean,12.89,46.06,8.4,2022-10-16,16:52:59,0.2798523664785063,5.483333333333333
Mediterranean,Mediterranean-style sandwiches,Mediterranean,68.58,128.32,100.43,2022-10-16,16:52:59,0.5344451371571073,1.2777058647814397
Mediterranean,Mediterranean Couscous Salad,Mediterranean,50.44,159.69,71.5,2022-10-16,16:52:59,0.3158619825912706,2.2334265734265735
Mediterranean,Mediterranean Potato Salad,Mediterranean,40.83,286.82,125.46,2022-10-16,16:52:59,0.14235408967296562,2.28614697911685
Mediterranean,Mediterranean Chicken recipes,Mediterranean,251.35,38.08,124.93,2022-10-16,16:52:59,6.600577731092437,0.3048106939886336
Mediterranean,Poached Mediterranean Salmon,Nordic,141.28,12.85,92.73,2022-10-16,16:52:59,10.99455252918288,0.13857435565620618
Mediterranean,Brownies Mediterranean Fish,French,87.39,44.94,36.23,2022-10-16,16:52:59,1.944592790387183,1.2404085012420647
Mediterranean,Mediterranean Spaghetti Squash,Mediterranean,17.52,57.97,53.3,2022-10-16,16:52:59,0.3022252889425565,1.0876172607879926
Mediterranean,Mediterranean Fish Stew,Mediterranean,79.89,78.38,9.03,2022-10-16,16:52:59,1.0192651186527175,8.679955703211517
Mediterranean,Mediterranean Pasta Salad,Mediterranean,89.25,383.59,155.75,2022-10-16,16:52:59,0.2326702990171798,2.4628571428571426
Mediterranean,Mediterranean Feta Dip,Mediterranean,29.4,57.93,33.6,2022-10-16,16:53:06,0.5075090626618333,1.7241071428571428
Mediterranean,Mediterranean chopped salad,Mediterranean,29.81,83.7,54.1,2022-10-16,16:53:06,0.35615292712066904,1.5471349353049908
Mediterranean,Mediterranean Quinoa Salad,Mediterranean,136.69,462.72,44.88,2022-10-16,16:53:06,0.295405428769018,10.310160427807487
Mediterranean,Mediterranean Bulgur Salad,Mediterranean,36.0,172.28,16.76,2022-10-16,16:53:06,0.20896215463199444,10.279236276849641
Mediterranean,Quick Mediterranean Chicken,Mediterranean,126.34,39.98,77.67,2022-10-16,16:53:06,3.16008004002001,0.5147418565726792
Mediterranean,MEDITERRANEAN SUMMER PASTA,Mediterranean,24.86,143.12,30.54,2022-10-16,16:53:06,0.17370039128004472,4.686313032089064
Mediterranean,Mediterranean Seafood Pasta,Mediterranean,163.61,444.26,73.31,2022-10-16,16:53:06,0.3682753342637195,6.060019096985404
Mediterranean,Mediterranean Chicken Kabobs,Mediterranean,158.27,40.29,100.87,2022-10-16,16:53:06,3.928270042194093,0.39942500247843754
Mediterranean,Mediterranean Quinoa Salad,Mediterranean,55.08,154.39,92.82,2022-10-16,16:53:06,0.3567588574389533,1.6633268692092222
Mediterranean,Mediterranean Roast Peppers,Mediterranean,24.63,55.06,64.83,2022-10-16,16:53:06,0.44733018525245183,0.8492981644300479
Mediterranean,Mediterranean baked sausages,Mediterranean,135.14,57.15,208.01,2022-10-16,16:53:06,2.364654418197725,0.27474640642276815
Mediterranean,Mediterranean Lemon Chicken,Mediterranean,112.07,36.37,43.39,2022-10-16,16:53:06,3.081385757492439,0.8382115694860566
Mediterranean,Veggie Frittata Breakfast Sandwiches,Italian,140.19,229.04,88.4,2022-10-16,16:53:06,0.6120764931889626,2.5909502262443436
Mediterranean,Greek Pasta Salad recipes,Mediterranean,85.26,372.58,115.38,2022-10-16,16:53:06,0.22883675989049335,3.2291558328999828
Mediterranean,Mediterranean Flatbread recipes,Mediterranean,19.89,74.99,37.22,2022-10-16,16:53:06,0.2652353647152954,2.0147770016120363
Mediterranean,Mediterranean Vegetable Salad,Mediterranean,56.26,84.68,85.02,2022-10-16,16:53:06,0.6643835616438355,0.9960009409550695
Mediterranean,Pumpkin Amaretti Mousse,French,18.66,147.52,107.98,2022-10-16,16:53:06,0.12649132321041215,1.3661789220225968
Mediterranean,Mediterranean Quinoa Salad,Mediterranean,38.62,136.32,88.22,2022-10-16,16:53:06,0.2833039906103286,1.5452278394921786
Mediterranean,Mediterranean Quinoa recipes,Mediterranean,40.07,137.12,41.06,2022-10-16,16:53:06,0.2922257876312719,3.3395031660983925
Mediterranean,Mediterranean lamb pizza,Italian,73.29,151.48,57.0,2022-10-16,16:53:06,0.48382624768946403,2.6575438596491225
Mediterranean,Mediterranean Skillet Chicken,Mediterranean,155.19,27.48,86.89,2022-10-16,16:53:12,5.647379912663755,0.3162619403843941
Mediterranean,Crockpot Mediterranean Chicken,Mediterranean,230.09,69.01,80.62,2022-10-16,16:53:12,3.3341544703666135,0.8559910692135947
Mediterranean,Mediterranean Chicken Breasts,Mediterranean,238.41,392.19,34.03,2022-10-16,16:53:12,0.6078941329457661,11.524831031442844
Mediterranean,Mediterranean Stuffed Mushrooms,Mediterranean,20.55,19.6,27.96,2022-10-16,16:53:12,1.048469387755102,0.7010014306151645
Mediterranean,Mediterranean Spaghetti Squash,Mediterranean,30.0,119.71,66.82,2022-10-16,16:53:12,0.25060563027316013,1.7915294821909609
Mediterranean,Baked Mediterranean Tilapia,Mediterranean,110.34,127.93,68.38,2022-10-16,16:53:12,0.8625029312905494,1.8708686750511847
Mediterranean,The Mediterranean Pasta Salad,Mediterranean,56.57,239.05,89.2,2022-10-16,16:53:12,0.23664505333612215,2.679932735426009
Mediterranean,Mediterranean Couscous Salad,Mediterranean,24.33,84.56,35.1,2022-10-16,16:53:12,0.287724692526017,2.409116809116809
Mediterranean,Mediterranean Baked Fish,Mediterranean,92.45,53.77,27.72,2022-10-16,16:53:12,1.7193602380509578,1.93975468975469
Mediterranean,Beefy Mediterranean Soup,American,99.92,40.15,108.74,2022-10-16,16:53:12,2.488667496886675,0.3692293544233953
Mediterranean,Mediterranean Veggie Saute,Mediterranean,7.15,32.31,10.82,2022-10-16,16:53:12,0.22129371711544413,2.9861367837338264
Mediterranean,Mediterranean Salad recipes,Mediterranean,10.34,36.17,28.73,2022-10-16,16:53:12,0.28587226983688135,1.2589627567003132
Mediterranean,Mediterranean Roast Peppers,Mediterranean,24.63,55.06,64.83,2022-10-16,16:53:12,0.44733018525245183,0.8492981644300479
Mediterranean,Mediterranean Chicken Recipe,Mediterranean,107.59,183.51,20.94,2022-10-16,16:53:12,0.5862895754999728,8.763610315186245
Mediterranean,Mediterranean mince tarts,American,71.68,93.69,116.02,2022-10-16,16:53:12,0.7650763155085922,0.8075331839338046
Mediterranean,Mediterranean Cheese Strata,Mediterranean,97.62,128.44,84.26,2022-10-16,16:53:12,0.7600436001245718,1.5243294564443388
Mediterranean,Mediterranean-Style Mushrooms,Mediterranean,9.3,18.75,28.35,2022-10-16,16:53:12,0.49600000000000005,0.6613756613756614
Mediterranean,Mediterranean baked fish,Mediterranean,249.18,47.03,49.35,2022-10-16,16:53:12,5.298320221135445,0.9529888551165147
Mediterranean,Mediterranean Spring Salad,Mediterranean,39.45,79.5,29.97,2022-10-16,16:53:12,0.4962264150943397,2.6526526526526526
Mediterranean,Mediterranean Herbed Rice,Mediterranean,22.45,167.61,16.09,2022-10-16,16:53:12,0.1339418889087763,10.41702921068987
Mediterranean,Mediterranean Skillet Chicken,Mediterranean,155.19,27.48,86.89,2022-10-16,16:53:19,5.647379912663755,0.3162619403843941
Mediterranean,Crockpot Mediterranean Chicken,Mediterranean,230.09,69.01,80.62,2022-10-16,16:53:19,3.3341544703666135,0.8559910692135947
Mediterranean,Mediterranean Chicken Breasts,Mediterranean,238.41,392.19,34.03,2022-10-16,16:53:19,0.6078941329457661,11.524831031442844
Mediterranean,Mediterranean Stuffed Mushrooms,Mediterranean,20.55,19.6,27.96,2022-10-16,16:53:19,1.048469387755102,0.7010014306151645
Mediterranean,Mediterranean Spaghetti Squash,Mediterranean,30.0,119.71,66.82,2022-10-16,16:53:19,0.25060563027316013,1.7915294821909609
Mediterranean,Baked Mediterranean Tilapia,Mediterranean,110.34,127.93,68.38,2022-10-16,16:53:19,0.8625029312905494,1.8708686750511847
Mediterranean,The Mediterranean Pasta Salad,Mediterranean,56.57,239.05,89.2,2022-10-16,16:53:19,0.23664505333612215,2.679932735426009
Mediterranean,Mediterranean Couscous Salad,Mediterranean,24.33,84.56,35.1,2022-10-16,16:53:19,0.287724692526017,2.409116809116809
Mediterranean,Mediterranean Baked Fish,Mediterranean,92.45,53.77,27.72,2022-10-16,16:53:19,1.7193602380509578,1.93975468975469
Mediterranean,Beefy Mediterranean Soup,American,99.92,40.15,108.74,2022-10-16,16:53:19,2.488667496886675,0.3692293544233953
Mediterranean,Mediterranean Veggie Saute,Mediterranean,7.15,32.31,10.82,2022-10-16,16:53:19,0.22129371711544413,2.9861367837338264
Mediterranean,Mediterranean Salad recipes,Mediterranean,10.34,36.17,28.73,2022-10-16,16:53:19,0.28587226983688135,1.2589627567003132
Mediterranean,Mediterranean Roast Peppers,Mediterranean,24.63,55.06,64.83,2022-10-16,16:53:19,0.44733018525245183,0.8492981644300479
Mediterranean,Mediterranean Chicken Recipe,Mediterranean,107.59,183.51,20.94,2022-10-16,16:53:19,0.5862895754999728,8.763610315186245
Mediterranean,Mediterranean mince tarts,American,71.68,93.69,116.02,2022-10-16,16:53:19,0.7650763155085922,0.8075331839338046
Mediterranean,Mediterranean Cheese Strata,Mediterranean,97.62,128.44,84.26,2022-10-16,16:53:19,0.7600436001245718,1.5243294564443388
Mediterranean,Mediterranean-Style Mushrooms,Mediterranean,9.3,18.75,28.35,2022-10-16,16:53:19,0.49600000000000005,0.6613756613756614
Mediterranean,Mediterranean baked fish,Mediterranean,249.18,47.03,49.35,2022-10-16,16:53:19,5.298320221135445,0.9529888551165147
Mediterranean,Mediterranean Spring Salad,Mediterranean,39.45,79.5,29.97,2022-10-16,16:53:19,0.4962264150943397,2.6526526526526526
Mediterranean,Mediterranean Herbed Rice,Mediterranean,22.45,167.61,16.09,2022-10-16,16:53:19,0.1339418889087763,10.41702921068987
Dash,100-Mile Dash,American,1.9,236.76,1.02,2022-10-16,20:29:20,0.008025004223686433,232.1176470588235
Dash,Goulash In A Dash,French,137.31,120.32,35.92,2022-10-16,20:29:20,1.1412067819148937,3.349665924276169
Dash,Garlicky Wilted Kale (with a dash of Nutmeg),American,29.41,75.78,47.8,2022-10-16,20:29:20,0.3880971232515176,1.5853556485355649
Dash,Modern Cocktail No. 2 Recipe,World,0.06,18.81,0.17,2022-10-16,20:29:20,0.003189792663476874,110.64705882352939
Dash,Three Dots And A Dash,American,0.51,139.67,0.0,2022-10-16,20:29:20,0.0036514641655330427,inf
Dash,Brooklyn Cocktail recipes,World,0.02,1.06,0.0,2022-10-16,20:29:20,0.018867924528301886,inf
Dash,Pegu,World,0.12,10.92,0.1,2022-10-16,20:29:20,0.010989010989010988,109.19999999999999
Dash,Aztec Chocolate Bark,American,34.28,227.68,134.18,2022-10-16,20:29:20,0.1505621925509487,1.6968251602325235
Dash,Celery Cider,Mediterranean,0.07,7.07,0.08,2022-10-16,20:29:20,0.009900990099009901,88.375
Dash,Spaghetti Squash with Maple Syrup and Shallots recipes,American,8.54,128.66,39.43,2022-10-16,20:29:20,0.06637649619151251,3.2629977174740046
Dash,Emeril's Sazerac,World,0.09,5.2,0.02,2022-10-16,20:29:20,0.017307692307692305,260.0
Dash,Al's Bloody Best,World,1.0,4.81,0.35,2022-10-16,20:29:20,0.2079002079002079,13.742857142857142
Dash,My Favorite Bloody Mary,World,0.81,4.85,0.26,2022-10-16,20:29:20,0.16701030927835053,18.653846153846153
Dash,The Fourth Regiment Cocktail recipes,World,0.11,1.76,0.02,2022-10-16,20:29:20,0.0625,88.0
Dash,Vieux Carré Recipe,World,0.02,1.53,0.01,2022-10-16,20:29:20,0.013071895424836602,153.0
Dash,The Berkeley Free Speech Cocktail,World,0.08,11.69,0.04,2022-10-16,20:29:20,0.006843455945252353,292.25
Dash,Sazerac,World,0.0,4.87,0.0,2022-10-16,20:29:20,0.0,inf
Dash,H-O-T Hot Boneless Buffalo Wings,American,274.74,32.48,228.5,2022-10-16,20:29:20,8.458743842364534,0.14214442013129103
Dash,Garbo Gargle Cocktail recipes,World,0.06,6.05,0.02,2022-10-16,20:29:27,0.009917355371900827,302.5
Dash,Pinnacleandreg; Sunday Funday,World,4.34,19.35,0.99,2022-10-16,20:29:27,0.2242894056847545,19.545454545454547
Dash,The Red Snapper from the King Cole Bar recipes,World,0.56,2.84,0.25,2022-10-16,20:29:27,0.1971830985915493,11.36
Dash,3 Delicious Ways To Roast Your Cauliflower recipes,American,2.85,15.5,1.13,2022-10-16,20:29:27,0.18387096774193548,13.716814159292037
Dash,Lemon-Basil Risotto with Tomato Topping,Italian,2.28,11.32,7.3,2022-10-16,20:29:27,0.20141342756183744,1.5506849315068494
Dash,Green Beans with Shallots,British,22.61,103.61,15.74,2022-10-16,20:29:27,0.21822217932631985,6.582592121982211
Dash,The Cool Cucumber,World,0.41,4.71,0.09,2022-10-16,20:29:27,0.0870488322717622,52.333333333333336
Dash,Asparagus with Warm Vinaigrette,French,10.38,31.92,0.63,2022-10-16,20:29:27,0.325187969924812,50.66666666666667
Dash,Agave Lime Chicken recipes,American,150.85,124.57,144.13,2022-10-16,20:29:27,1.210965722083969,0.8642891833761187
Dash,The Ginger Side,World,0.03,5.49,0.0,2022-10-16,20:29:27,0.00546448087431694,inf
Dash,Cuba Libre,World,0.18,9.9,0.05,2022-10-16,20:29:27,0.01818181818181818,198.0
Dash,Spiced Old Fashioned,American,0.25,9.07,0.15,2022-10-16,20:29:27,0.027563395810363836,60.46666666666667
Dash,Agave Lime Chicken,American,228.97,115.98,222.1,2022-10-16,20:29:27,1.9742196930505258,0.5221972084646556
Dash,Love In Jalisco,World,0.05,5.45,0.05,2022-10-16,20:29:27,0.009174311926605505,109.0
Dash,Biriyani,Indian,284.38,496.15,245.96,2022-10-16,20:29:27,0.573173435452988,2.0171979183607087
Dash,Pomegranate Chicken with Preserved Lemon and Almond Rice Pilaf Recipe,Mediterranean,280.03,290.25,277.65,2022-10-16,20:29:27,0.964788975021533,1.0453808752025933
Dash,Pecan Butter,American,18.36,47.61,162.93,2022-10-16,20:29:27,0.3856332703213611,0.2922113791198674
Dash,La Paloma,World,0.23,3.59,0.07,2022-10-16,20:29:27,0.06406685236768803,51.28571428571428
Dash,Bonus Recipe: Do the Cabbage Pack!,American,10.9,35.69,34.85,2022-10-16,20:29:33,0.30540767722051,1.0241032998565278
Dash,Michelada,World,2.12,19.87,0.14,2022-10-16,20:29:33,0.10669350780070458,141.92857142857142
Dash,I Love Ny Veggie Pizza,Italian,51.86,169.4,30.88,2022-10-16,20:29:33,0.3061393152302243,5.4857512953367875
Dash,The Ginger Side,World,0.03,5.49,0.0,2022-10-16,20:29:33,0.00546448087431694,inf
Dash,Baked Cheese Spread,American,66.25,36.82,440.83,2022-10-16,20:29:33,1.7992938620315047,0.08352426105301364
Dash,Healthy Whiskey & Ginger,World,0.11,6.38,0.04,2022-10-16,20:29:33,0.017241379310344827,159.5
Dash,Maple-Gingerbread Pots de Crème,American,34.51,152.25,85.14,2022-10-16,20:29:33,0.22666666666666666,1.788231148696265
Dash,Bloody Mary,World,1.08,5.44,0.36,2022-10-16,20:29:33,0.19852941176470587,15.111111111111112
Dash,Easy Pot Roast,Nordic,492.51,78.8,153.25,2022-10-16,20:29:33,6.2501269035533,0.5141924959216966
Dash,"Garganelli Pasta with Scallops, Tomatoes and Green Beans",Italian,65.15,303.67,36.05,2022-10-16,20:29:33,0.21454210162347287,8.42357836338419
Dash,Bourbon Old Fashioned Recipe,British,0.0,10.42,0.0,2022-10-16,20:29:33,0.0,inf
Dash,Jalapeño-Spiked Cherry Preserves,American,7.28,593.23,2.23,2022-10-16,20:29:33,0.012271800144969067,266.0224215246637
Dash,"Potato, Leek and Parmesan Cheese Dumplings",Chinese,219.19,653.27,99.29,2022-10-16,20:29:33,0.3355274235767753,6.579413838251586
Dash,Old-Fashioned Cornbread Stuffing,American,62.04,264.05,147.9,2022-10-16,20:29:33,0.23495550085211134,1.7853279242731575
Dash,Mezcal Paloma,World,0.06,1.25,0.01,2022-10-16,20:29:33,0.048,125.0
Dash,Avocado-Sprout Toast,American,5.54,17.37,9.62,2022-10-16,20:29:33,0.31894070236039146,1.805613305613306
Dash,Pepperoni Pizza Wrap,Italian,50.91,31.1,84.27,2022-10-16,20:29:33,1.6369774919614146,0.3690518571259049
Dash,"Peaches With Creme Fraiche, Brown Sugar, Cinnamon And Nutmeg",French,1.51,19.1,3.2,2022-10-16,20:29:33,0.07905759162303665,5.96875
Dash,Men Are From Mars,World,0.27,10.65,0.1,2022-10-16,20:29:40,0.02535211267605634,106.5
Dash,Crunchy Baked Fish,American,131.61,14.66,21.66,2022-10-16,20:29:40,8.9774897680764,0.6768236380424746
Dash,Simple Savory Scallops,American,3.03,0.92,0.14,2022-10-16,20:29:40,3.293478260869565,6.571428571428571
Dash,Karthago Cocktail,World,0.46,4.56,0.15,2022-10-16,20:29:40,0.10087719298245615,30.4
Dash,Pink Pasta,Italian,72.88,388.59,124.26,2022-10-16,20:29:40,0.1875498597493502,3.1272332206663442
Dash,Candy Corn Milkshake,American,20.41,105.95,44.92,2022-10-16,20:29:40,0.19263803680981595,2.3586375779162956
Dash,Coconut Black Beans,South East Asian,60.77,177.7,92.44,2022-10-16,20:29:40,0.3419808666291503,1.9223279965382951
Dash,Pasta with tuna and roasted asparagus,Italian,57.42,217.37,45.53,2022-10-16,20:29:40,0.26415788747297236,4.774214803426312
Dash,Spiked Eggnog,British,5.47,27.03,4.28,2022-10-16,20:29:40,0.20236773954864964,6.315420560747664
Dash,Sweet Potato Hash,South American,36.91,132.92,48.02,2022-10-16,20:29:40,0.27768582606078845,2.7680133277800913
Dash,Ketel One Vodka Dutch Chocolate,Eastern Europe,28.26,83.18,27.33,2022-10-16,20:29:40,0.33974513104111564,3.0435418953530924
Dash,Mezcal Michelada,World,0.38,15.01,0.03,2022-10-16,20:29:40,0.02531645569620253,500.33333333333337
Dash,Screwdriver Recipe,World,0.0,0.07,0.0,2022-10-16,20:29:40,0.0,inf
Dash,Stuffed Shells with Creamy Tomato Parmesan Sauce,Italian,315.57,424.32,326.86,2022-10-16,20:29:40,0.7437075791855203,1.298170470537845
Dash,Very Merry Bourbon Alexander,American,9.27,18.46,7.19,2022-10-16,20:29:40,0.5021668472372697,2.567454798331015
Dash,Milk and Honey Recipe,American,7.18,16.97,7.37,2022-10-16,20:29:40,0.4230995875073659,2.3025780189959293
Dash,Carrot Gnocchi with Chard two ways,Italian,64.63,207.5,139.97,2022-10-16,20:29:40,0.31146987951807226,1.4824605272558407
Dash,Oven-Dried Kale,Mediterranean,8.76,18.4,15.38,2022-10-16,20:29:40,0.47608695652173916,1.1963589076723016
Dash,kale and cheese calzone,Italian,24.56,37.88,24.28,2022-10-16,20:29:40,0.6483632523759238,1.5601317957166392
Dash,Chocolate Hummus with Candied Bacon,Mediterranean,91.45,177.59,193.53,2022-10-16,20:29:47,0.5149501661129569,0.9176355087066604
Dash,All-Purpose Citrus Dressing,Mediterranean,0.64,3.77,27.41,2022-10-16,20:29:47,0.16976127320954906,0.1375410434148121
Dash,Honey Walnut Crusted Salmon,Nordic,151.1,80.12,151.21,2022-10-16,20:29:47,1.885921118322516,0.5298591363005092
Dash,Sriracha Bloody Mary Recipe,World,1.06,5.58,0.39,2022-10-16,20:29:47,0.1899641577060932,14.307692307692307
Dash,Raw Shiitake Kale Salad recipes,Mediterranean,10.38,22.63,38.08,2022-10-16,20:29:47,0.4586831639416704,0.5942752100840336
Dash,Cod with Rosemary Polenta and Beans,Italian,23.91,41.84,11.13,2022-10-16,20:29:47,0.5714627151051624,3.7592093441150047
Dash,Pineapple Mango Salsa recipes,Mexican,9.22,183.91,2.68,2022-10-16,20:29:47,0.05013321733456583,68.6231343283582
Dash,Burrata Pizza,Italian,72.76,130.13,59.23,2022-10-16,20:29:47,0.55913317451779,2.1970285328380887
Dash,"Sweet, Spicy, Easy Green Beans",Mexican,29.4,14.45,21.51,2022-10-16,20:29:47,2.0346020761245676,0.6717805671780567
Dash,Scones with Currants,British,18.2,137.06,25.92,2022-10-16,20:29:47,0.13278855975485188,5.2878086419753085
Dash,Double Avocado Cobb Salad,American,71.44,82.8,276.64,2022-10-16,20:29:47,0.8628019323671497,0.29930595720069403
Dash,The Ultimate Ketel One Bloody Mary,World,1.35,9.04,0.41,2022-10-16,20:29:47,0.14933628318584072,22.048780487804876
Dash,Carrots and Blue Cheese,American,12.18,38.19,38.32,2022-10-16,20:29:47,0.3189316575019639,0.99660751565762
Dash,Raita (Indian Yogurt and Cucumber Condiment),Indian,19.64,41.6,16.6,2022-10-16,20:29:47,0.4721153846153846,2.5060240963855422
Dash,Roast Chicken,American,399.78,44.14,355.83,2022-10-16,20:29:47,9.057091073855911,0.12404800044965293
Dash,Chicken with Mango Salsa,Mexican,250.16,65.49,52.86,2022-10-16,20:29:47,3.81981981981982,1.238933030646992
Dash,Dinner Tonight: Jacques Pépin's Spicy Ginger and Lemon Chicken Recipe,French,116.46,43.58,121.62,2022-10-16,20:29:47,2.672326755392382,0.35832922216740665
Dash,Carrot-Thyme Soup with Cream,American,12.39,212.88,46.59,2022-10-16,20:29:53,0.05820180383314544,4.5692208628461035
Dash,Crab Cakes With Green Onion And Mustard,French,49.36,17.16,7.27,2022-10-16,20:29:53,2.8764568764568765,2.360385144429161
Dash,Sweet Potato & Broccoli Shepard's Pie,American,94.3,87.07,111.87,2022-10-16,20:29:53,1.0830366371884692,0.7783141145973004
Dash,Macaroni and Cheese,Italian,223.44,468.96,277.66,2022-10-16,20:29:53,0.4764585465711361,1.6889721241806523
Dash,Roasted Pencil-thin Asparagus,American,5.82,4.76,9.29,2022-10-16,20:29:53,1.2226890756302522,0.51237890204521
Dash,Sweet Potato Julius,Italian,5.14,63.09,2.9,2022-10-16,20:29:53,0.0814709145664923,21.755172413793105
Dash,The Rolls-Royce,World,0.21,3.35,0.03,2022-10-16,20:29:53,0.0626865671641791,111.66666666666667
Dash,151 Swizzle,World,0.14,31.75,0.03,2022-10-16,20:29:53,0.004409448818897638,1058.3333333333335
Dash,Three Cheese Hot Artichoke Dip,Mediterranean,78.45,59.07,300.49,2022-10-16,20:29:53,1.3280853224987303,0.19657892109554395
Dash,Pork Medallions with Cranberry-Onion Relish,American,75.19,59.98,45.96,2022-10-16,20:29:53,1.2535845281760587,1.305047867711053
Dash,The Manchester,World,0.0,10.42,0.0,2022-10-16,20:29:53,0.0,inf
Dash,Aperol Spritz Cocktail,World,0.29,6.1,0.02,2022-10-16,20:29:53,0.047540983606557376,305.0
Dash,Fiesta Chicken Drummettes,Italian,80.04,3.94,60.14,2022-10-16,20:29:53,20.314720812182742,0.06551380113069505
Dash,Scallops Ceviche And Kumquats,South American,33.27,40.05,16.09,2022-10-16,20:29:53,0.8307116104868916,2.4891236793039155
Dash,Emerald Cocktail,World,0.02,0.83,0.0,2022-10-16,20:29:53,0.024096385542168676,inf
Dash,Oven-Roasted Rosemary Potatoes,Mediterranean,17.94,161.41,14.76,2022-10-16,20:29:53,0.1111455300167276,10.935636856368564
Dash,Swiss Chard au Gratin,French,106.11,150.75,398.24,2022-10-16,20:29:53,0.7038805970149253,0.37854057854560064
Dash,Savory Zucchini Puff Pastry Tarts,French,7.77,32.46,34.39,2022-10-16,20:29:53,0.23937153419593343,0.9438790346030823
Dash,Pizza in a bread bowl Recipe,Italian,186.16,105.55,210.63,2022-10-16,20:30:03,1.7637138796778777,0.5011157005174951
Dash,Fancy Free Recipe,French,0.01,4.62,0.04,2022-10-16,20:30:03,0.0021645021645021645,115.5
Dash,The Augustus Club,World,0.12,15.56,0.08,2022-10-16,20:30:03,0.007712082262210797,194.5
Dash,Green Onion and Mustard Crab Cakes,French,49.36,17.16,7.27,2022-10-16,20:30:03,2.8764568764568765,2.360385144429161
Dash,Juice Marinara Recipe,South American,6.47,36.7,1.64,2022-10-16,20:30:03,0.17629427792915528,22.37804878048781
Dash,The Old Hickory Cocktail Recipe,American,0.06,2.31,0.0,2022-10-16,20:30:03,0.025974025974025972,inf
Dash,The Sherry Martini,Italian,0.11,6.62,0.0,2022-10-16,20:30:03,0.01661631419939577,inf
Dash,Southern Comfort Champagne Cocktail,World,0.2,13.04,0.1,2022-10-16,20:30:03,0.015337423312883437,130.39999999999998
Dash,"Apricot, Cucumber, Pluot, and Lime Basil Salad",American,3.14,28.6,0.86,2022-10-16,20:30:03,0.10979020979020979,33.25581395348837
Dash,Chickpea & Butternut Squash Soup,American,43.03,182.75,93.72,2022-10-16,20:30:03,0.23545827633378932,1.9499573196756295
Dash,Apple and cabbage salad with apple molasses dressing,Middle Eastern,52.14,217.83,197.97,2022-10-16,20:30:03,0.239360969563421,1.1003182300348537
Dash,Duck breast stuffed with dried fruits,American,22.18,299.11,44.09,2022-10-16,20:30:03,0.07415332152051085,6.784078022227262
Dash,Homemade Strawberry Conserve,Mediterranean,2.12,124.18,0.93,2022-10-16,20:30:03,0.017071992269286518,133.5268817204301
